#{"t_start": 1769463148.1955912, "env_id": "CustomHopper-source-v0"}
r,l,t
839.888511,277,306.424548
834.310505,276,306.76842
834.310505,276,307.107532
834.310505,276,307.494426
834.310505,276,307.917044
805.688478,268,308.329674
834.310505,276,308.739639
834.310505,276,309.112529
834.310505,276,309.484603
834.310505,276,309.864045
824.286122,273,310.364151
850.726978,281,311.144453
850.726978,281,311.650663
850.726978,281,312.090781
850.726978,281,312.588508
819.65072,271,313.072438
825.62564,273,313.580287
825.62564,273,314.081889
825.62564,273,314.535262
825.62564,273,314.955623
848.487856,280,315.340877
854.840209,282,315.700419
854.840209,282,316.075466
854.840209,282,316.437811
854.840209,282,316.806123
804.316825,267,317.291706
807.496373,268,317.716061
807.496373,268,318.111873
807.496373,268,318.468664
807.496373,268,318.843172
502.292121,215,355.15547
503.533435,216,355.446862
503.533435,216,355.744797
503.533435,216,356.038769
503.533435,216,356.362345
498.011734,214,356.651267
500.661482,215,356.936707
500.661482,215,357.293296
500.661482,215,357.605409
500.661482,215,357.906176
501.46497,215,358.201385
503.533435,216,358.522288
503.533435,216,358.824427
503.533435,216,359.138872
503.533435,216,359.434346
498.011734,214,359.758125
500.661482,215,360.060338
500.661482,215,360.359275
500.661482,215,360.669295
500.661482,215,360.960875
501.46497,215,361.260389
503.533435,216,361.557405
503.533435,216,361.846953
503.533435,216,362.16035
503.533435,216,362.455121
498.011734,214,362.758506
500.661482,215,363.06206
500.661482,215,363.364491
500.661482,215,363.666147
500.661482,215,363.970059
574.268324,235,397.336653
561.56062,234,397.601801
561.56062,234,397.869387
561.56062,234,398.139899
561.56062,234,398.422925
1113.045316,500,399.035415
765.229968,327,399.427308
765.229968,327,399.832483
765.229968,327,400.237444
765.229968,327,400.682374
552.959076,235,401.001745
561.56062,234,401.304384
561.56062,234,401.594201
561.56062,234,401.875968
561.56062,234,402.1538
1114.478174,500,402.732097
776.8721,329,403.107767
776.8721,329,403.485414
776.8721,329,403.873447
776.8721,329,404.251205
552.959076,235,404.532741
561.56062,234,404.812874
561.56062,234,405.085215
561.56062,234,405.359994
561.56062,234,405.630178
1108.168296,500,406.211299
1114.172427,500,406.790605
1114.172427,500,407.359497
1114.172427,500,407.94084
1114.172427,500,408.528962
706.368077,221,443.321812
929.347963,281,443.70865
929.347963,281,444.102777
929.347963,281,444.484522
929.347963,281,444.856411
959.647921,297,445.254285
977.450657,305,445.684186
977.450657,305,446.110619
977.450657,305,446.520065
977.450657,305,446.914531
927.64747,283,447.308017
932.449088,280,447.723115
932.449088,280,448.131218
932.449088,280,448.513439
932.449088,280,448.889079
959.336912,296,449.3226
980.875242,307,449.766939
980.875242,307,450.199223
980.875242,307,450.622309
980.875242,307,451.026542
880.545843,263,451.409308
870.292691,261,451.793349
870.292691,261,452.176042
870.292691,261,452.53792
870.292691,261,452.88491
954.336845,295,453.281476
974.54276,305,453.694239
974.54276,305,454.105232
974.54276,305,454.520479
974.54276,305,454.912571
661.45779,204,490.444247
688.904939,213,490.734357
688.904939,213,491.031902
688.904939,213,491.32637
688.904939,213,491.621432
658.654146,212,491.920806
775.059335,238,492.245434
775.059335,238,492.578776
775.059335,238,492.906282
775.059335,238,493.222681
679.041341,210,493.512536
681.827659,211,493.798997
681.827659,211,494.081243
681.827659,211,494.373327
681.827659,211,494.66539
690.000667,217,494.963446
787.317132,239,495.298455
787.317132,239,495.621612
787.317132,239,495.965492
787.317132,239,496.2799
674.528452,208,496.581546
676.144361,209,496.867371
676.144361,209,497.306936
676.144361,209,497.700258
676.144361,209,498.034372
721.649656,223,498.415347
758.634236,239,498.774745
758.634236,239,499.157552
758.634236,239,499.547026
758.634236,239,499.854882
706.231561,216,534.414148
659.091359,202,534.699705
659.091359,202,534.997221
659.091359,202,535.295316
659.091359,202,535.563226
735.901696,225,535.888677
712.495932,227,536.189873
712.495932,227,536.494786
712.495932,227,536.814167
712.495932,227,537.133957
729.881458,219,537.428608
639.24393,197,537.694225
639.24393,197,537.964413
639.24393,197,538.238636
639.24393,197,538.510894
757.265962,230,538.826256
714.681506,228,539.128592
714.681506,228,539.455091
714.681506,228,539.771704
714.681506,228,540.078637
698.791892,208,540.350702
732.667785,220,540.653403
732.667785,220,540.945718
732.667785,220,541.243109
732.667785,220,541.554471
748.810275,231,541.90197
708.295432,229,542.219155
708.295432,229,542.535209
708.295432,229,542.844784
708.295432,229,543.150779
709.681032,216,577.629213
712.135326,217,577.91434
712.135326,217,578.212683
712.135326,217,578.512751
712.135326,217,578.844092
712.936994,233,579.210563
1010.370679,311,579.626977
1010.370679,311,580.059944
1010.370679,311,580.476341
1010.370679,311,580.889269
708.31613,216,581.176801
713.644297,218,581.496774
713.644297,218,581.8492
713.644297,218,582.179422
713.644297,218,582.46098
711.093352,232,582.792136
1013.172821,311,583.211999
1013.172821,311,583.663162
1013.172821,311,584.110707
1013.172821,311,584.513057
705.152638,215,584.820597
711.459748,217,585.118421
711.459748,217,585.411991
711.459748,217,585.713175
711.459748,217,586.025142
738.390086,240,586.404123
1085.332546,346,587.113373
1085.332546,346,587.68661
1085.332546,346,588.224916
1085.332546,346,588.750449
710.996017,215,622.942577
717.382298,217,623.221028
717.382298,217,623.521847
717.382298,217,623.824125
717.382298,217,624.111312
717.026433,230,624.444229
735.592498,241,624.791512
735.592498,241,625.135285
735.592498,241,625.464938
735.592498,241,625.807351
583.003595,187,626.07063
714.005559,216,626.352008
714.005559,216,626.657118
714.005559,216,626.942957
714.005559,216,627.237336
707.704542,232,627.562545
873.100105,277,627.932979
873.100105,277,628.308272
873.100105,277,628.689864
873.100105,277,629.051824
603.746337,192,629.308507
619.178088,197,629.564052
619.178088,197,629.833025
619.178088,197,630.096412
619.178088,197,630.365181
752.979808,246,630.694579
953.068736,298,631.094608
953.068736,298,631.508869
953.068736,298,631.898998
953.068736,298,632.274387
721.044387,216,666.221004
734.685061,220,666.509519
734.685061,220,666.805577
734.685061,220,667.101122
734.685061,220,667.395342
719.262894,233,667.710946
896.567564,286,668.102996
896.567564,286,668.484835
896.567564,286,668.866696
896.567564,286,669.238989
736.079281,220,669.540954
740.635229,222,669.832545
740.635229,222,670.124109
740.635229,222,670.436251
740.635229,222,670.719744
724.674287,233,671.064892
897.01199,287,671.48589
897.01199,287,671.886314
897.01199,287,672.276238
897.01199,287,672.654614
732.196205,219,672.965272
735.83003,220,673.266715
735.83003,220,673.554249
735.83003,220,673.885889
735.83003,220,674.179067
792.183328,255,674.534495
981.921649,318,674.969874
981.921649,318,675.41829
981.921649,318,675.824294
981.921649,318,676.240533
725.593649,232,710.647781
689.497745,235,711.006425
689.497745,235,711.343388
689.497745,235,711.682305
689.497745,235,712.094049
1210.825523,500,712.828959
1326.52318,500,713.537189
1326.52318,500,714.264381
1326.52318,500,715.224009
1326.52318,500,716.012051
703.992923,236,716.369009
696.915853,236,716.690707
696.915853,236,717.010822
696.915853,236,717.334055
696.915853,236,717.648073
1262.627409,500,718.389054
1321.258174,500,719.067653
1321.258174,500,719.778094
1321.258174,500,720.487
1321.258174,500,721.247117
704.507477,236,721.607421
679.985417,234,721.957126
679.985417,234,722.282874
679.985417,234,722.608764
679.985417,234,722.934058
1341.825162,500,723.618294
1377.331408,500,724.296814
1377.331408,500,725.047203
1377.331408,500,725.827019
1377.331408,500,726.531816
999.870452,347,762.030884
967.676285,365,762.555113
967.676285,365,763.174356
967.676285,365,763.877347
967.676285,365,764.404166
1371.780665,500,765.171324
1316.809257,500,765.952544
1316.809257,500,766.6703
1316.809257,500,767.366126
1316.809257,500,768.094012
1325.530848,500,768.797082
1289.908127,500,769.52036
1289.908127,500,770.235933
1289.908127,500,771.010364
1289.908127,500,771.79699
1334.849012,492,772.567382
1333.803411,493,773.303577
1333.803411,493,774.027598
1333.803411,493,774.894215
1333.803411,493,775.566465
1288.082374,500,776.243293
958.739453,354,776.751451
958.739453,354,777.238392
958.739453,354,777.686838
958.739453,354,778.190271
1351.606116,500,779.026731
1242.776735,500,779.768117
1242.776735,500,780.5596
1242.776735,500,781.245664
1242.776735,500,781.906297
670.66907,232,815.914968
668.77449,236,816.211424
668.77449,236,816.497139
668.77449,236,816.79106
668.77449,236,817.085114
1193.693317,500,817.751453
1137.290369,500,818.408303
1137.290369,500,819.092442
1137.290369,500,819.828081
1137.290369,500,820.596066
668.907299,236,820.936718
675.748696,238,821.23167
675.748696,238,821.541591
675.748696,238,821.845422
675.748696,238,822.176176
1231.286079,500,822.810361
1299.212134,500,823.441689
1299.212134,500,824.103137
1299.212134,500,824.725838
1299.212134,500,825.373373
669.127648,233,825.739909
673.646784,235,826.050711
673.646784,235,826.344048
673.646784,235,826.635345
673.646784,235,826.92548
1280.693343,465,827.507132
1098.84075,374,827.987669
1098.84075,374,828.452323
1098.84075,374,828.925349
1098.84075,374,829.402682
